municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 08:10:00;0,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 08:40:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 08:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 08:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 08:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 09:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 10:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 11:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 11:10:00;0,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 11:20:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 12:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 13:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 14:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 15:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 16:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 17:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 18:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 19:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 20:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 21:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 22:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;05/03/2015 23:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 00:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 01:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 01:30:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 01:20:00;0,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 01:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 01:40:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 02:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:00:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:40:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 03:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:10:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:30:00;0,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:40:00;5,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 04:50:00;0,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:00:00;10,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:10:00;10,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:30:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:20:00;4,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:40:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 05:50:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:00:00;13,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:10:00;2,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:40:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 06:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 07:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 08:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 09:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 10:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:50:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 11:40:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 12:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 13:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:40:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 14:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 15:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 16:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 17:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 17:20:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 17:30:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 17:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 18:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 19:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 20:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 21:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 22:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;06/03/2015 23:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 00:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 01:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 02:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:30:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:40:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 03:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 04:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 05:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 06:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 07:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 08:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 09:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 10:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 11:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 12:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 13:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 14:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 15:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 16:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 17:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 18:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 19:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 20:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 21:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 22:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;07/03/2015 23:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 00:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 01:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 02:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:50:00;1,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:30:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 03:40:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 04:00:00;1,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 04:10:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 05:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 06:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 07:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 08:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 09:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 09:10:00;0,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 09:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 10:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 11:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 11:20:00;2,4000000000000004
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 11:10:00;3,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:30:00;1,2000000000000002
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:40:00;2,4000000000000004
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:10:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:20:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 12:50:00;1,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:00:00;1,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:10:00;2,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:30:00;0,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:20:00;1,2000000000000002
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:40:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 13:50:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:10:00;0,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:20:00;1,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:30:00;1,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:40:00;0,6000000000000001
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 14:50:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:10:00;1,6
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:20:00;1,2000000000000002
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:30:00;3,8
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:40:00;0,2
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 15:50:00;0,4
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 16:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 17:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 18:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 19:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 20:00:00;0,0
RECIFE;261160621A;PE;Areias;-8,102;-34,929;08/03/2015 21:00:00;0,0
